date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:00%20GMT	http://images-pw.pixieset.com/sample_photos/sample-157_XL.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-157_XL.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:06%20GMT	http://images-pw.pixieset.com/sample_photos/sample-146_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-146_XS.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:09%20GMT	http://images-pw.pixieset.com/sample_photos/sample-143_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-143_XS.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:11%20GMT	http://images-pw.pixieset.com/sample_photos/sample-148_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-148_XS.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:13%20GMT	http://images-pw.pixieset.com/sample_photos/sample-150_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-150_XS.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:15%20GMT	http://images-pw.pixieset.com/sample_photos/sample-149_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-149_XS.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:17%20GMT	http://images-pw.pixieset.com/sample_photos/sample-155_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-155_XS.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:19%20GMT	http://images-pw.pixieset.com/sample_photos/sample-156_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-156_XS.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:21%20GMT	http://images-pw.pixieset.com/sample_photos/sample-157_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-157_XS.jpg	(from https://guruphotography.mypixieset.com/fashion/)
12:46:35	597204/597204	------	200	untouched ('OK')	image/jpeg	etag:%2274644f5bcc76da1ff0caae25022b8211%22	https://images-pw.pixieset.com/elementfield/661547311/4Q5A0660-f53d6a32-1500.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0660-f53d6a32-1500.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:24%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A0660-c360d4ab-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0660-c360d4ab-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:26%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A0808-01148067-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0808-01148067-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:29%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A1146-1636841c-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A1146-1636841c-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:31%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A1200-454440ff-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A1200-454440ff-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:34%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A1160-e48106ef-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A1160-e48106ef-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:37%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A1177-b7f3c20c-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A1177-b7f3c20c-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:39%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A1214-d2f5c01b-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A1214-d2f5c01b-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:42%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A1221-65845c6c-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A1221-65845c6c-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:45%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A1715-9733de9f-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A1715-9733de9f-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:11:48%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A0755-d993d1ea-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0755-d993d1ea-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:34%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A0633-36f6988f-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0633-36f6988f-1000.2c.delayed	(from https://guruphotography.mypixieset.com/casual/)
12:46:36	473624/473624	---M--	200	added ('OK')	image/jpeg	etag:%228dcdddb3f82484c0ba9c8fcad3122ed4%22	https://images-pw.pixieset.com/sample_photos/sample-274_LG.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-274_LG.jpg	(from https://guruphotography.mypixieset.com/portfolio/)
12:46:36	70885/70885	---M--	200	added ('OK')	image/jpeg	etag:%22cfb8fb1fcc28e75a0fb6d629006f5fa9%22	https://images-pw.pixieset.com/elementfield/661547311/4Q5A0633-36f6988f-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0633-36f6988f-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:37%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A0639-735cdb78-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0639-735cdb78-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:38	74078/74078	---M--	200	added ('OK')	image/jpeg	etag:%22dd268811092f31ea2410234cc0a7a533%22	https://images-pw.pixieset.com/elementfield/661547311/4Q5A0639-735cdb78-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0639-735cdb78-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:39%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A0762-dc76edc4-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0762-dc76edc4-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:41	123317/123317	---M--	200	added ('OK')	image/jpeg	etag:%220e3dbfcc9f48758b378b19be42030040%22	https://images-pw.pixieset.com/elementfield/661547311/4Q5A0762-dc76edc4-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0762-dc76edc4-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:41%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A0997-f3a30294-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0997-f3a30294-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:43%20GMT	http://images-pw.pixieset.com/elementfield/661547311/4Q5A0730-0ef70e48-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0730-0ef70e48-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:45	187079/187079	---M--	200	added ('OK')	image/jpeg	etag:%225cbb5979971b13bd1f89924d769fd1cd%22	https://images-pw.pixieset.com/elementfield/661547311/4Q5A0997-f3a30294-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0997-f3a30294-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:46%20GMT	http://images-pw.pixieset.com/sample_photos/sample-265_XL.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-265_XL.jpg	(from https://guruphotography.mypixieset.com/investment/)
12:46:48	182973/182973	---M--	200	added ('OK')	image/jpeg	etag:%22de3f6e62e33d346bf38b2ef8a0ba0476%22	https://images-pw.pixieset.com/elementfield/661547311/4Q5A0730-0ef70e48-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/661547311/4Q5A0730-0ef70e48-1000.jpg	(from https://guruphotography.mypixieset.com/casual/)
12:46:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:49%20GMT	http://images-pw.pixieset.com/sample_photos/sample-258_MD.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-258_MD.jpg	(from https://guruphotography.mypixieset.com/investment/)
12:46:51	75045/75045	---M--	200	added ('OK')	image/jpeg	etag:%223d94f430f46eb4d5d9a97fab6ae01958%22	https://images-pw.pixieset.com/sample_photos/sample-258_MD.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-258_MD.jpg	(from https://guruphotography.mypixieset.com/investment/)
12:46:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:52%20GMT	http://images-pw.pixieset.com/sample_photos/sample-248_MD.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-248_MD.jpg	(from https://guruphotography.mypixieset.com/investment/)
12:46:56	793751/793751	---M--	200	added ('OK')	image/jpeg	etag:%223a55447681bc3f1201cd459f2f0c4afa%22	https://images-pw.pixieset.com/sample_photos/sample-265_XL.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-265_XL.jpg	(from https://guruphotography.mypixieset.com/investment/)
12:46:57	134650/134650	---M--	200	added ('OK')	image/jpeg	etag:%22fc6448f1a0962e09985d665e8f9dc4eb%22	https://images-pw.pixieset.com/sample_photos/sample-248_MD.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-248_MD.jpg	(from https://guruphotography.mypixieset.com/investment/)
12:46:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:16:57%20GMT	http://images-pw.pixieset.com/sample_photos/sample-277_MD.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-277_MD.jpg	(from https://guruphotography.mypixieset.com/investment/)
12:47:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:17:01%20GMT	http://images-pw.pixieset.com/sample_photos/sample-275_XL.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-275_XL.jpg	(from https://guruphotography.mypixieset.com/contact/)
12:47:13	289982/289982	---M--	200	added ('OK')	image/jpeg	etag:%226e19d3c80e1c2298a6877808d6cd81ef%22	https://images-pw.pixieset.com/sample_photos/sample-277_MD.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-277_MD.jpg	(from https://guruphotography.mypixieset.com/investment/)
12:47:22	249015/249015	---M--	200	added ('OK')	image/jpeg	etag:%227dc9c3c64bd939f3e664be279a49fd00%22	http://images.pixieset.com/78676656/bd1ba0e6699ab7439d52bea16b118376-large.JPG	/storage/emulated/0/HTTrack/Websites/staging/images.pixieset.com/78676656/bd1ba0e6699ab7439d52bea16b118376-large.jpg	(from https://guruphotography.mypixieset.com/clients/)
12:47:22	1245101/1245101	---M--	200	added ('OK')	image/jpeg	etag:%227a7c0ec621e35c86646bdaec742ae61f%22	https://images-pw.pixieset.com/sample_photos/sample-275_XL.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-275_XL.jpg	(from https://guruphotography.mypixieset.com/contact/)
